instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
CartPole-v1#18.62#0.7#0.01#0.05#1.0,"[[26.118173360824585, 23.731931924819946, 25.234115600585938], [25.719069000000673, 23.312698900001124, 24.803522000000157]]","[[26.550971508026123, 26.515578985214233, 26.343314170837402], [26.04876179999883, 25.991774500000247, 25.85770269999921]]","[[19.275505781173706, 20.48569941520691, 21.61520028114319], [18.885005300000557, 20.095243499999924, 21.190761800000473]]","[[22.833410263061523, 22.78984260559082, 21.898056268692017], [22.357776699998794, 22.342712599998777, 21.4384687999991]]"
CartPole-v1#6.859999999999999#1.3#0.19#0.05#1.0,"[[24.114050149917603, 27.205305099487305, 29.314447164535522], [23.765029300000606, 26.79745549999825, 28.890777900000103]]","[[26.812257289886475, 25.06616473197937, 25.599281549453735], [26.357900700000755, 24.633817199999612, 25.15346330000102]]","[[20.654760599136353, 20.701467514038086, 19.48988437652588], [20.249944599998344, 20.32266879999952, 19.12796419999904]]","[[22.579946756362915, 22.88831329345703, 22.884050369262695], [22.154131000001144, 22.46569620000082, 22.40991739999845]]"
LunarLander-v2#21.42857142857143#0.0#0.7,"[[25.852089166641235, 25.2936007976532, 25.589483499526978], [24.385114200000316, 24.124902200001088, 23.99346289999994]]","[[30.53543782234192, 30.906104803085327, 31.415708780288696], [28.341101100000742, 28.459111699999994, 29.0207917000007]]","[[23.532542943954468, 21.392817974090576, 21.169427156448364], [21.782412300000942, 19.72511149999991, 19.57922789999975]]","[[24.68670654296875, 24.19081211090088, 24.482260704040527], [22.977675899999667, 22.469910300000265, 22.896103200000653]]"
CartPole-v1#6.859999999999999#0.7#0.01#0.35#19.0,"[[27.248592138290405, 28.497639656066895, 25.651504278182983], [26.82805829999961, 28.108823000000484, 25.290076299999782]]","[[28.589974641799927, 26.363138914108276, 26.973926544189453], [28.152970900000582, 25.94420379999974, 26.531641400000808]]","[[21.77508783340454, 20.77033281326294, 22.078269720077515], [21.317798899999616, 20.350538000000597, 21.618900899999062]]","[[24.411000728607178, 24.043846130371094, 25.146997928619385], [24.026082399999723, 23.651495199999772, 24.763866999999664]]"
MountainCar-v0#0.05#0.002428571428571429#0.008607142857142858,"[[26.145322799682617, 26.219446420669556, 26.538696765899658], [25.81506629999967, 25.862299999998868, 26.180440199999794]]","[[29.96871280670166, 30.452723026275635, 29.45783829689026], [29.50928180000119, 29.928942800001096, 28.980470699998477]]","[[24.003745794296265, 26.10502815246582, 24.607851028442383], [23.585022199999003, 25.664536100000987, 24.178734900000563]]","[[27.084623336791992, 27.436742782592773, 27.052932500839233], [26.690044099999795, 26.94787919999908, 26.61085279999861]]"
CartPole-v1#18.62#0.7#0.19#0.95#19.0,"[[25.29743790626526, 25.432929039001465, 26.059829711914062], [24.88715989999946, 25.02193079999961, 25.631030499998815]]","[[27.381544589996338, 30.07656216621399, 29.72515344619751], [26.924542499999006, 29.575665099997423, 29.185204800000065]]","[[20.411982536315918, 19.78648352622986, 19.56168556213379], [19.92894729999898, 19.385370299998613, 19.12988249999762]]","[[28.492531538009644, 24.30677843093872, 22.99385976791382], [28.058521400002064, 23.893786500000715, 22.60920260000057]]"
CartPole-v1#12.74#1.3#0.19#0.95#7.0,"[[26.20097279548645, 25.172764778137207, 25.571850299835205], [25.801567300000897, 24.76506960000188, 25.163069800000812]]","[[27.05879855155945, 26.98570227622986, 27.30311346054077], [26.582289900001342, 26.534316000001127, 26.841045799999847]]","[[21.12564730644226, 21.160431385040283, 20.98602867126465], [20.6968644999979, 20.750059100002545, 20.54646369999682]]","[[22.4375479221344, 21.973559856414795, 22.847395658493042], [22.045079600000463, 21.577866100000392, 22.43649490000098]]"
CartPole-v1#12.74#0.1#0.19#0.05#1.0,"[[27.355900526046753, 26.711925983428955, 24.016514539718628], [26.928287900002033, 26.263687200000277, 23.59254609999698]]","[[27.27827477455139, 26.7632954120636, 27.204482793807983], [26.743643300000258, 26.22588360000009, 26.694271799999115]]","[[20.97551441192627, 20.175182580947876, 21.200681686401367], [20.507882099998824, 19.706700900002033, 20.74213030000101]]","[[26.26126742362976, 26.19254183769226, 27.219337463378906], [25.75391909999962, 25.683145199996943, 26.68069530000139]]"
CartPole-v1#18.62#1.3#0.01#0.05#1.0,"[[22.95511245727539, 26.65140461921692, 27.428446054458618], [22.509815899997193, 26.15135740000187, 26.921474099999614]]","[[28.10092782974243, 26.573055267333984, 26.726458072662354], [27.56582150000031, 26.024503900000127, 26.168074900000647]]","[[21.1281156539917, 21.210113763809204, 19.94248366355896], [20.679720199997973, 20.77793169999859, 19.514962400000513]]","[[23.421863555908203, 23.522512197494507, 23.964982986450195], [22.939809499999683, 23.026968600002874, 23.41055299999789]]"
LunarLander-v2#15.714285714285715#1714.2857142857142#1.5,"[[29.34132742881775, 33.63981509208679, 28.347934246063232], [26.23078650000025, 29.776751199999126, 25.540429999997286]]","[[34.477128982543945, 34.458659410476685, 30.654066801071167], [30.575725499998953, 30.061319799999183, 27.62998940000034]]","[[29.16360306739807, 28.53416681289673, 29.508735418319702], [23.838955200000782, 23.525260100002924, 23.95405679999749]]","[[33.73282051086426, 34.512791872024536, 33.88443207740784], [28.196968799999013, 28.682707500000106, 28.11014090000026]]"
CartPole-v1#18.62#1.3#0.19#0.95#19.0,"[[24.949768781661987, 23.67061424255371, 27.671259880065918], [24.568158799997036, 23.273738299998513, 27.264898600002198]]","[[30.07291293144226, 28.817490100860596, 25.61239457130432], [29.54897440000059, 28.325514799998928, 25.135654599998816]]","[[20.028538465499878, 21.826822996139526, 20.78381609916687], [19.590625799999543, 21.39756219999981, 20.34503020000193]]","[[24.496074676513672, 23.680427312850952, 22.530614852905273], [24.069546499998978, 23.242562200000975, 22.10424580000108]]"
CartPole-v1#12.74#1.9#0.01#0.95#13.0,"[[28.923223733901978, 24.295992851257324, 25.469743013381958], [28.529029099998297, 23.89667719999852, 25.071713399996952]]","[[26.549519777297974, 27.078922033309937, 30.16171383857727], [26.07139400000233, 26.585875799999485, 29.633203800000047]]","[[21.140920400619507, 19.789400100708008, 20.91427206993103], [20.699535800002195, 19.37476830000014, 20.445015699999203]]","[[24.44328212738037, 23.422929048538208, 23.748234510421753], [23.99116629999844, 22.934961200000544, 23.310564299998077]]"
LunarLander-v2#50.0#2000.0#0.7,"[[23.43678641319275, 23.76015281677246, 23.7972092628479], [22.62861320000229, 22.79771880000044, 22.957272799998464]]","[[27.314429759979248, 29.167394638061523, 28.77344584465027], [26.31842880000113, 27.98130239999955, 27.638918399999966]]","[[20.37967276573181, 22.1280779838562, 22.293062210083008], [19.352811400000064, 21.114938599999732, 21.075149300002522]]","[[24.853913068771362, 25.240601301193237, 23.75630021095276], [23.701769200000854, 24.067097499999363, 22.71262790000037]]"
CartPole-v1#0.98#0.7#0.01#0.65#13.0,"[[26.314811944961548, 26.166584253311157, 26.235685348510742], [25.905367999999726, 25.738181500000792, 25.78965160000007]]","[[27.907594680786133, 27.901756048202515, 28.67792773246765], [27.413563300000533, 27.433669800000644, 28.19422019999911]]","[[21.179166555404663, 21.04776430130005, 20.738985776901245], [20.753666599997814, 20.61756200000309, 20.31130839999969]]","[[23.671550989151, 28.516250610351562, 27.0625057220459], [23.2471532999989, 28.05575999999928, 26.617853100000502]]"
MountainCar-v0#0.6#0.0017857142857142859#0.00025,"[[23.64502263069153, 23.090798139572144, 25.244616508483887], [23.242638899999292, 22.661413300000277, 24.841483199998038]]","[[25.886457920074463, 27.956761121749878, 27.472723722457886], [25.343078100002458, 27.411323600001197, 26.913682000002154]]","[[22.46541666984558, 20.85768413543701, 20.19099497795105], [21.99922510000033, 20.39012250000087, 19.716511400001764]]","[[24.76865792274475, 24.597525119781494, 26.494203805923462], [24.331734000003053, 24.155440200000157, 26.049850899999]]"
MountainCar-v0#0.5214285714285714#0.001142857142857143#0.001642857142857143,"[[30.430187225341797, 26.62202763557434, 26.106239557266235], [30.03557499999806, 26.225962399999844, 25.716609200000676]]","[[28.75150465965271, 30.92462921142578, 30.42744517326355], [28.242838199999824, 30.34431720000066, 29.836440200000652]]","[[23.662187576293945, 22.953311920166016, 23.50118327140808], [23.176964599999337, 22.4972185000006, 23.044865599997138]]","[[26.965280294418335, 26.412569761276245, 26.328850269317627], [26.5056751000011, 25.97340240000267, 25.88122139999905]]"
MountainCar-v0#0.6#0.002428571428571429#0.01,"[[29.324625253677368, 29.85156273841858, 26.692607164382935], [28.919398900001397, 29.42558529999951, 26.316986599998927]]","[[29.748443365097046, 29.348430633544922, 29.63528060913086], [29.23184290000063, 28.817045400002826, 29.12901680000141]]","[[22.883673906326294, 23.433153867721558, 23.08646011352539], [22.447932500002935, 23.00439109999934, 22.66739939999752]]","[[26.187679529190063, 25.81519865989685, 25.9282009601593], [25.784665099999984, 25.41978680000102, 25.51565379999738]]"
MountainCar-v0#0.12857142857142856#0.0037142857142857147#0.00025,"[[24.52841877937317, 24.39214777946472, 28.72866678237915], [24.087157999998453, 23.933064100001502, 28.248670399996627]]","[[27.3929181098938, 26.923271894454956, 27.12950825691223], [26.81300310000006, 26.331411600000138, 26.46820270000171]]","[[20.325316905975342, 19.669811725616455, 19.621687173843384], [19.709357299998373, 19.131692200000543, 19.1310564000014]]","[[25.37292218208313, 26.498467922210693, 26.44469428062439], [24.909710500000074, 26.033090499997343, 26.0051003999979]]"
CartPole-v1#12.74#1.9#0.13#0.65#1.0,"[[25.03339719772339, 25.83776617050171, 24.405820608139038], [24.6313799999989, 25.401821100000234, 23.96339689999877]]","[[28.47528648376465, 28.688881635665894, 29.111537218093872], [27.932921499999793, 28.115920899999765, 28.537227099997835]]","[[20.161974668502808, 20.207787036895752, 20.28672432899475], [19.663202499999898, 19.708724500000244, 19.796428199999355]]","[[24.753437757492065, 23.85338068008423, 23.081979036331177], [24.261511299999256, 23.385739600002125, 22.624600799998007]]"
MountainCar-v0#0.5#0.001#0.0025,"[[27.86851143836975, 28.396356344223022, 27.896748542785645], [27.469568399999844, 27.98922379999931, 27.493497799998295]]","[[30.336411714553833, 29.61874556541443, 30.959521293640137], [29.81484830000045, 29.09236129999772, 30.426214499999332]]","[[24.75956916809082, 24.15159583091736, 23.070618391036987], [24.26921450000009, 23.688872000002448, 22.60865980000017]]","[[26.62826681137085, 27.287532091140747, 27.143481016159058], [26.17731129999811, 26.84389849999934, 26.71632740000132]]"
MountainCar-v0#0.28571428571428564#0.0017857142857142859#0.007214285714285715,"[[27.698187828063965, 26.34918713569641, 28.623355388641357], [27.302670200002467, 25.95467759999883, 28.2165430999994]]","[[30.95132851600647, 29.022228002548218, 30.768553018569946], [30.395874099998764, 28.52505089999977, 30.172417900001165]]","[[23.6726336479187, 24.70550537109375, 23.92805576324463], [23.206771400000434, 24.194307699999626, 23.462218100001337]]","[[28.33065676689148, 27.2503764629364, 26.89799952507019], [27.83972829999766, 26.783289900002273, 26.438384199998836]]"
MountainCar-v0#0.05#0.004357142857142858#0.005821428571428572,"[[25.327791690826416, 24.11748504638672, 26.849667072296143], [24.890757700002723, 23.642731799998728, 26.409423299999617]]","[[29.098525285720825, 29.504070281982422, 28.78841757774353], [28.533529299998918, 28.898010100001557, 28.176456000001053]]","[[22.017876625061035, 22.384897708892822, 24.90067410469055], [21.38930469999832, 21.82225059999837, 24.334529300002032]]","[[28.478682041168213, 26.251020193099976, 25.828385829925537], [27.955270800001017, 25.742957800001022, 25.323695800001587]]"
CartPole-v1#0.98#1.9#0.01#0.65#1.0,"[[25.934829235076904, 24.99836277961731, 25.82996678352356], [25.522469999999885, 24.556835200000933, 25.367072900000494]]","[[27.23554015159607, 27.99165368080139, 27.90009617805481], [26.73590409999815, 27.45537730000069, 27.371855399997003]]","[[20.790054321289062, 19.776526927947998, 20.55886197090149], [20.332080500000302, 19.32021700000041, 20.08753439999782]]","[[26.87761092185974, 24.980785369873047, 25.165613412857056], [26.379858699998294, 24.48777770000015, 24.703134999999747]]"
CartPole-v1#18.62#1.9#0.06999999999999999#0.65#19.0,"[[26.42105531692505, 26.348957777023315, 25.29464864730835], [25.985804400002962, 25.90009569999893, 24.850794199999655]]","[[26.6701021194458, 27.138712882995605, 26.540096044540405], [26.133281099999294, 26.57824979999714, 26.03376190000199]]","[[20.14651393890381, 21.76572871208191, 20.25004816055298], [19.690052199999627, 21.27397419999761, 19.796530599996913]]","[[24.177098274230957, 22.585336923599243, 22.65236520767212], [23.667057800001203, 22.120587199999136, 22.202897900002426]]"
LunarLander-v2#27.142857142857142#285.7142857142857#1.0999999999999999,"[[26.76683759689331, 27.94202733039856, 25.090699434280396], [25.404681100000744, 26.40435880000223, 23.848713400002453]]","[[31.102696180343628, 31.53274178504944, 30.91849422454834], [29.088252300000022, 29.203642599997693, 28.780778100001044]]","[[26.201722621917725, 26.309760808944702, 27.79681134223938], [23.020083700001123, 23.534122700002627, 23.93552069999714]]","[[32.39629530906677, 35.815075397491455, 33.87493968009949], [28.90454680000039, 31.674113099998067, 30.05536260000008]]"
CartPole-v1#12.74#1.3#0.19#0.65#7.0,"[[29.84175753593445, 27.93551468849182, 25.971834897994995], [29.389858899998217, 27.481981500000984, 25.537433500001498]]","[[26.351805686950684, 26.581110954284668, 28.28154683113098], [25.835948899999494, 26.06849809999767, 27.742877700002282]]","[[20.16966724395752, 21.338873624801636, 21.172770500183105], [19.694350199999462, 20.85579030000008, 20.689973000000464]]","[[24.306050539016724, 23.952601432800293, 22.281967639923096], [23.791694300001836, 23.46880400000009, 21.75773130000016]]"
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.01,"[[26.878946542739868, 29.94664692878723, 31.112813234329224], [26.494338700002118, 29.487435499999265, 30.629906500002107]]","[[30.860244512557983, 29.002767324447632, 28.758930206298828], [30.282126699999935, 28.469426400002703, 28.232482600000367]]","[[22.175352334976196, 23.088454723358154, 22.692633628845215], [21.740771799999493, 22.615560999998706, 22.23933290000059]]","[[26.48726749420166, 26.487074851989746, 27.125936269760132], [26.022442099998443, 26.033036100001482, 26.657737499997893]]"
LunarLander-v2#10.0#1428.5714285714287#0.8999999999999999,"[[25.588706254959106, 25.07894992828369, 24.602885961532593], [24.910759499998676, 24.290460999996867, 23.902128799996717]]","[[27.5990993976593, 27.41720986366272, 27.428144216537476], [26.48687079999945, 26.26772920000076, 26.314373900000646]]","[[20.67009735107422, 20.7549991607666, 22.434242010116577], [19.622289200000523, 19.581276299999445, 21.269394099999772]]","[[24.73871088027954, 25.76096820831299, 24.681670427322388], [23.8446537000018, 24.797887900000205, 23.852016300003015]]"
CartPole-v1#12.74#1.3#0.06999999999999999#0.35#7.0,"[[27.506062030792236, 24.84915518760681, 25.93196940422058], [27.074437499999476, 24.396893699999055, 25.505359800001315]]","[[27.277408123016357, 28.957313537597656, 30.965700149536133], [26.738213200002065, 28.39729680000164, 30.37107549999928]]","[[22.386664628982544, 20.42584252357483, 20.233831644058228], [21.89581850000104, 19.973383499997, 19.766512800000783]]","[[23.349396467208862, 23.685096979141235, 23.952694416046143], [22.887320800000452, 23.197661599999265, 23.477071799999976]]"
